,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
350,463570,Male,Yes,35,Yes,Artist,,Average,4.0,Cat_6,C
351,465277,Female,No,53,Yes,Engineer,,Low,1.0,Cat_6,B
352,467426,Female,Yes,86,No,Lawyer,,Low,,Cat_6,B
353,466258,Female,No,29,No,Healthcare,1.0,Low,3.0,Cat_6,B
354,463719,Female,No,26,No,Doctor,0.0,Low,1.0,Cat_6,D
355,460032,Male,No,36,Yes,Engineer,8.0,Low,1.0,Cat_6,A
356,465175,Female,No,22,No,Homemaker,0.0,Low,4.0,Cat_6,D
357,466610,Male,No,19,No,Marketing,0.0,Low,5.0,Cat_6,A
358,459036,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,Cat_3,A
359,464047,Male,No,43,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
360,459496,Female,No,42,Yes,Artist,,Low,3.0,Cat_6,A
361,459997,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
362,463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,Cat_6,B
363,460967,Male,No,25,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
364,465094,Male,Yes,61,No,Artist,1.0,High,2.0,Cat_6,B
365,461229,Female,Yes,28,Yes,Healthcare,0.0,Average,2.0,Cat_6,A
366,466442,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,D
367,464527,Male,No,25,No,Executive,12.0,Low,3.0,Cat_6,A
368,463560,Female,No,18,No,Healthcare,9.0,Low,5.0,Cat_4,D
369,460011,Male,Yes,43,Yes,Entertainment,1.0,Average,5.0,Cat_5,C
370,467207,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,B
371,465177,Female,No,60,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
372,467531,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
373,465409,Female,No,31,No,Doctor,,Low,4.0,Cat_6,D
374,462842,Male,No,23,No,Doctor,6.0,Low,4.0,Cat_2,D
375,462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,A
376,466265,Male,No,30,No,Doctor,1.0,Low,1.0,Cat_3,C
377,459789,Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6,C
378,464223,Female,Yes,52,Yes,Artist,2.0,Low,2.0,Cat_6,C
379,460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6,D
380,460331,Female,No,35,No,Artist,5.0,Low,1.0,Cat_6,A
381,461494,Male,Yes,33,No,Engineer,0.0,Average,2.0,Cat_6,B
382,460035,Female,No,25,Yes,Artist,0.0,Low,6.0,Cat_6,A
383,463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4,B
384,465569,Male,Yes,35,Yes,Artist,1.0,High,3.0,Cat_6,A
385,466333,Female,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,C
386,467668,Female,Yes,49,Yes,Artist,,Average,3.0,Cat_7,C
387,462723,Female,Yes,46,No,Artist,8.0,Average,2.0,Cat_6,B
388,460909,Female,No,31,No,Healthcare,,Low,2.0,Cat_6,D
389,467777,Male,No,49,Yes,Doctor,,Low,1.0,Cat_6,C
390,462404,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,A
391,461799,Male,Yes,43,Yes,Doctor,13.0,High,2.0,Cat_6,B
392,459933,Female,Yes,30,Yes,Artist,8.0,Low,4.0,Cat_6,A
393,463717,Female,Yes,70,Yes,Artist,1.0,Average,4.0,Cat_6,C
394,463652,Female,No,28,Yes,Artist,,Low,1.0,Cat_6,D
395,462149,Female,Yes,89,No,Lawyer,3.0,High,1.0,Cat_6,D
396,462769,Female,Yes,42,No,Homemaker,6.0,High,4.0,Cat_6,B
397,465532,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,Cat_4,A
398,462829,Male,Yes,29,No,Executive,1.0,Average,3.0,Cat_6,D
399,459210,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
400,464659,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_4,D
401,461411,Male,No,29,No,Healthcare,1.0,Low,,Cat_6,D
402,467759,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,Cat_6,C
403,461475,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_1,C
404,462714,Female,Yes,40,Yes,Engineer,1.0,High,5.0,Cat_2,B
405,466890,Male,Yes,47,Yes,Artist,0.0,Average,6.0,Cat_7,B
406,462888,Male,Yes,39,Yes,Executive,,High,3.0,Cat_6,B
407,467479,Male,Yes,35,Yes,Executive,1.0,Average,4.0,Cat_6,C
408,466799,Female,No,19,No,Healthcare,2.0,Low,3.0,Cat_6,D
409,466557,Female,No,21,No,Healthcare,7.0,Low,,Cat_6,D
410,460873,Male,Yes,46,Yes,Entertainment,0.0,Average,3.0,Cat_4,B
411,466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
412,459462,Male,Yes,66,Yes,Artist,0.0,High,2.0,Cat_6,B
413,465727,Male,No,42,No,Marketing,1.0,Low,5.0,Cat_4,D
414,462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
415,460941,Male,Yes,72,No,Engineer,1.0,Low,1.0,Cat_6,A
416,461629,Male,Yes,53,Yes,Artist,0.0,Low,3.0,Cat_6,B
417,459907,Female,Yes,39,Yes,Artist,8.0,Average,2.0,Cat_6,C
418,467146,Female,No,27,No,Homemaker,9.0,Low,1.0,Cat_6,D
419,460916,Male,Yes,63,No,Entertainment,1.0,Average,,Cat_6,B
420,459196,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
421,465444,Female,No,30,Yes,Entertainment,0.0,Low,4.0,Cat_6,B
422,464186,Female,Yes,39,Yes,Artist,5.0,Average,2.0,Cat_6,C
423,466412,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,B
424,459480,Female,Yes,50,Yes,Entertainment,7.0,Low,3.0,Cat_6,A
425,467880,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
426,460216,Female,No,62,No,Entertainment,2.0,Low,1.0,Cat_6,A
427,467941,Female,No,27,Yes,Doctor,1.0,Low,3.0,Cat_6,A
428,466090,Male,Yes,57,Yes,Entertainment,1.0,Low,,Cat_6,A
429,462572,Female,Yes,30,No,Engineer,1.0,Average,7.0,Cat_4,A
430,467443,Male,No,32,No,Healthcare,7.0,Low,4.0,Cat_3,A
431,462548,Male,No,18,,Executive,,Low,5.0,Cat_4,A
432,459701,Male,No,47,No,Artist,3.0,Low,3.0,Cat_5,B
433,461139,Female,No,32,Yes,Artist,4.0,Low,4.0,Cat_2,A
434,461115,Female,Yes,32,No,Engineer,5.0,Low,3.0,Cat_1,A
435,459027,Male,Yes,67,Yes,Doctor,1.0,Average,4.0,Cat_6,B
436,467340,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,C
437,461410,Male,Yes,79,No,,0.0,Average,2.0,,C
438,460857,Male,No,31,No,Entertainment,1.0,Low,1.0,Cat_4,A
439,464300,Male,Yes,42,Yes,Artist,0.0,Low,3.0,Cat_4,A
440,460532,Female,No,18,No,,0.0,Low,6.0,Cat_6,D
441,463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_2,C
442,461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,Cat_6,C
443,461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,Cat_6,A
444,467780,Male,Yes,47,Yes,Artist,,Low,3.0,Cat_6,A
445,462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,C
446,464684,Female,No,40,No,Engineer,9.0,Low,5.0,Cat_4,A
447,462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_6,A
448,462142,Female,No,42,Yes,Artist,,Low,1.0,Cat_6,B
449,462417,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,D
450,466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,Cat_4,B
451,464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4,D
452,467520,Male,,22,No,Healthcare,,Low,2.0,Cat_6,D
453,459835,Male,Yes,85,No,Lawyer,,Low,1.0,Cat_6,D
454,463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
455,460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6,C
456,466211,Male,Yes,47,Yes,Artist,0.0,Low,,Cat_6,C
457,460139,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,D
458,464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6,B
459,461286,Female,No,20,No,Doctor,4.0,Low,4.0,Cat_6,D
460,461621,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461,460163,Male,No,28,No,Healthcare,0.0,Low,2.0,Cat_4,A
462,461958,Male,No,38,No,Artist,2.0,Low,2.0,Cat_3,A
463,464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,Cat_4,B
464,464791,Male,Yes,42,No,Marketing,0.0,High,6.0,Cat_4,A
465,464579,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,D
466,463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_6,A
467,462651,Male,Yes,38,No,Executive,,High,5.0,Cat_4,D
468,465486,Female,Yes,59,No,Artist,1.0,High,2.0,Cat_6,C
469,460882,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3,D
470,467162,Female,No,26,No,Homemaker,9.0,Low,,Cat_4,D
471,461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,Cat_6,C
472,461595,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4,A
473,459260,Male,Yes,37,Yes,Artist,0.0,Average,4.0,Cat_7,C
474,462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,Cat_6,B
475,462941,Male,No,67,No,Lawyer,,Low,2.0,Cat_6,D
476,459143,Male,Yes,47,No,Artist,0.0,High,4.0,Cat_6,B
477,464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,A
478,460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_1,C
479,466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,Cat_1,A
480,465469,Female,No,43,Yes,Artist,6.0,Low,1.0,Cat_6,C
481,461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
482,465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,Cat_4,D
483,459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
484,465609,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
485,467009,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3,D
486,461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_4,A
487,464938,Male,Yes,46,No,Artist,0.0,Low,3.0,Cat_4,A
488,462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,Cat_2,B
489,464049,Female,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
490,467925,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2,A
491,463711,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,Cat_6,A
492,463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,Cat_6,C
493,462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_7,C
494,463249,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_7,A
495,464217,Female,No,32,No,Healthcare,12.0,Low,3.0,Cat_6,A
496,463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,Cat_3,B
497,463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6,D
498,459656,Male,No,22,No,,,Low,6.0,Cat_1,D
499,463114,Male,No,41,Yes,Artist,,Low,3.0,Cat_6,C
500,465309,Female,No,18,No,Healthcare,6.0,Low,4.0,Cat_7,D
501,462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,Cat_3,D
502,459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,A
503,467385,Male,No,47,No,Artist,1.0,Low,,Cat_4,A
504,467492,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,Cat_7,A
505,460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,Cat_6,D
506,467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,C
507,464026,Male,No,18,No,Healthcare,1.0,Low,2.0,Cat_6,D
508,464645,Male,,52,Yes,Artist,1.0,Average,5.0,Cat_4,C
509,462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,Cat_6,C
510,460685,Male,No,51,,Artist,6.0,Low,4.0,Cat_4,B
511,460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_1,B
512,459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,Cat_6,A
513,464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,Cat_4,A
514,461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3,C
515,465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,B
516,464526,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6,A
517,460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,Cat_6,A
518,465417,Male,Yes,40,Yes,Entertainment,,Average,2.0,Cat_4,B
519,464096,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,C
520,464891,Male,Yes,42,No,Entertainment,1.0,Low,3.0,Cat_4,A
521,460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,Cat_6,C
522,467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,Cat_7,D
523,461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,C
524,465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,A
525,467204,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_6,D
526,467320,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_2,D
527,459468,Male,Yes,35,No,Artist,9.0,Average,3.0,Cat_6,B
528,467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,A
529,466182,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,C
530,463757,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,B
531,462314,Female,No,28,No,Doctor,14.0,Low,1.0,Cat_6,A
532,466392,Female,Yes,45,Yes,Engineer,3.0,Average,,Cat_3,B
533,466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,B
534,461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,Cat_6,C
535,464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
536,466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_3,A
537,463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,Cat_6,B
538,462913,Female,No,25,Yes,Artist,4.0,Low,5.0,Cat_6,C
539,465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_7,C
540,459149,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,B
541,464508,Male,Yes,49,Yes,Executive,1.0,High,3.0,Cat_6,C
542,458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
543,459947,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,B
544,465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,Cat_6,C
545,466009,Female,No,32,No,,10.0,Low,5.0,Cat_6,C
546,466338,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_4,A
547,465122,Female,Yes,40,Yes,Artist,2.0,Average,2.0,Cat_6,C
548,465230,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
549,466369,Female,No,38,No,Homemaker,5.0,Low,1.0,Cat_2,B
550,463939,Male,No,26,No,Marketing,0.0,Low,5.0,Cat_6,D
551,460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4,D
552,461125,Male,Yes,51,Yes,Homemaker,1.0,Low,,Cat_4,A
553,463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,Cat_7,A
554,467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
555,465879,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
556,463961,Female,No,30,No,Engineer,0.0,Low,4.0,Cat_4,A
557,462634,Female,Yes,43,No,Artist,0.0,Average,3.0,Cat_4,A
558,463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,Cat_3,C
559,466624,Female,Yes,46,No,Artist,0.0,Average,4.0,Cat_3,C
560,467785,Male,Yes,43,No,Artist,1.0,Low,2.0,Cat_6,B
561,461928,Male,Yes,69,Yes,Lawyer,,Low,1.0,,A
562,460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7,D
563,460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,Cat_6,D
564,467468,Female,No,27,No,Healthcare,,Low,5.0,Cat_7,D
565,463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
566,463968,Male,No,33,No,Artist,,Low,4.0,Cat_6,D
567,465414,Female,No,30,No,Engineer,0.0,Low,1.0,,B
568,464574,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6,D
569,462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,Cat_6,A
570,467971,Female,No,31,Yes,Artist,1.0,Low,4.0,Cat_6,D
571,464746,Male,Yes,32,No,Executive,4.0,Average,5.0,Cat_4,D
572,459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,C
573,466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,Cat_6,A
574,460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,C
575,461594,Female,Yes,59,Yes,Artist,,Average,2.0,Cat_6,C
576,462713,Female,No,40,Yes,Engineer,,Low,1.0,Cat_3,B
577,465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0,Cat_6,C
578,462222,Male,No,20,No,Healthcare,1.0,Low,6.0,Cat_4,D
579,459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,C
580,463006,Female,No,41,Yes,Marketing,,Low,1.0,Cat_6,D
581,463029,Male,Yes,51,No,Artist,,Average,3.0,Cat_6,C
582,460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,Cat_2,A
583,464319,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6,A
584,462828,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5,D
585,459873,Male,Yes,55,Yes,Artist,,Average,3.0,Cat_4,A
586,461608,Female,Yes,56,Yes,Executive,,High,4.0,Cat_1,A
587,465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
588,461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
589,464826,Male,No,23,No,Healthcare,6.0,Low,5.0,Cat_4,D
590,462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,B
591,465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_6,A
592,463483,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6,D
593,459816,Male,Yes,37,Yes,Doctor,,Low,2.0,Cat_6,D
594,459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,Cat_6,D
595,465990,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2,D
596,466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,Cat_6,A
597,461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0,Cat_3,B
598,467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,Cat_2,B
599,467373,Male,No,31,Yes,Healthcare,,Low,1.0,Cat_6,D
600,461256,Male,No,33,No,Doctor,1.0,Low,4.0,Cat_4,C
601,466522,Male,,18,No,,6.0,High,4.0,Cat_3,D
602,459010,Female,Yes,48,Yes,Artist,,Average,3.0,Cat_6,B
603,466537,Female,Yes,83,No,Lawyer,,Low,2.0,Cat_6,A
604,459046,Male,Yes,57,Yes,Executive,,Low,4.0,Cat_2,A
605,459335,Male,No,26,Yes,Healthcare,,Low,3.0,Cat_1,D
606,462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6,A
607,466208,Male,Yes,67,No,Executive,2.0,High,1.0,Cat_6,C
608,462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
609,467329,Female,No,40,Yes,Doctor,0.0,Low,1.0,Cat_6,C
610,461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0,Cat_6,B
611,464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,C
612,462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0,Cat_6,C
613,465255,Male,No,21,No,Healthcare,9.0,Low,5.0,Cat_6,D
614,462536,Female,Yes,48,No,Engineer,1.0,High,,Cat_6,B
615,461186,Female,No,18,No,Healthcare,,Low,3.0,Cat_3,D
616,466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0,Cat_4,C
617,461385,Male,Yes,85,No,Lawyer,,Low,1.0,Cat_6,D
618,459115,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4,D
619,461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,A
620,460027,Female,No,37,Yes,Entertainment,6.0,Low,,Cat_6,A
621,460366,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_4,D
622,464106,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
623,465696,Female,No,56,Yes,Artist,0.0,Low,2.0,Cat_6,C
624,461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6,C
625,467963,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
626,462437,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D
627,467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
628,465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0,Cat_6,C
629,463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,Cat_6,B
630,461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_2,C
631,461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
632,467139,Female,No,30,Yes,Artist,0.0,Low,3.0,Cat_6,A
633,459366,Female,Yes,41,Yes,Artist,0.0,Low,4.0,Cat_6,A
634,460689,Male,Yes,41,,Executive,6.0,High,2.0,Cat_3,A
635,462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6,A
636,466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
637,462778,Male,Yes,60,Yes,Entertainment,0.0,Low,,Cat_6,D
638,466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,C
639,459534,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,C
640,463399,Female,No,26,No,Marketing,3.0,Low,3.0,Cat_3,A
641,465538,Male,Yes,62,No,,7.0,High,2.0,Cat_6,D
642,464878,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,D
643,467599,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
644,466226,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6,C
645,463576,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_6,D
646,464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_4,C
647,466457,Female,Yes,62,,Lawyer,8.0,Low,5.0,Cat_6,A
648,463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
649,466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
650,464427,Male,Yes,62,Yes,Doctor,1.0,Average,4.0,Cat_3,C
651,463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,A
652,465638,Female,Yes,51,Yes,Artist,,Low,,Cat_3,C
653,465289,Male,Yes,25,Yes,Executive,1.0,High,2.0,Cat_6,A
654,466718,Male,Yes,66,,Executive,0.0,High,2.0,Cat_6,B
655,464219,Male,No,27,Yes,Marketing,1.0,Low,2.0,Cat_3,A
656,467098,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6,A
657,467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_1,A
658,465137,Male,Yes,57,Yes,Artist,1.0,Average,4.0,Cat_6,C
659,462289,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_3,A
660,467459,Male,Yes,40,Yes,Executive,,High,5.0,Cat_6,B
661,460308,Female,No,32,Yes,Doctor,7.0,Low,,Cat_2,A
662,467647,Male,No,28,Yes,Healthcare,2.0,Low,3.0,Cat_6,D
663,459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6,C
664,465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,Cat_6,D
665,459414,Female,No,39,Yes,,8.0,Low,,Cat_6,C
666,466173,Male,No,28,No,Entertainment,1.0,Low,,Cat_3,A
667,464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,Cat_6,A
668,459286,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,D
669,463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,Cat_6,D
670,466636,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6,C
671,461064,Male,No,45,Yes,Artist,1.0,Low,5.0,Cat_6,C
672,461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,Cat_6,B
673,458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6,D
674,461351,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
675,464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C
676,462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6,C
677,465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,Cat_3,C
678,463733,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
679,463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,A
680,462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,Cat_6,D
681,461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_3,C
682,464965,Male,Yes,76,No,Executive,,Low,7.0,Cat_4,D
683,466267,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,Cat_3,A
684,464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
685,465898,Female,No,37,Yes,Artist,12.0,Low,2.0,Cat_6,A
686,465361,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,C
687,461394,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,D
688,466269,Female,No,25,No,Healthcare,0.0,Low,4.0,Cat_2,D
689,466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,D
690,465550,Female,No,30,Yes,Healthcare,1.0,Low,6.0,Cat_3,D
691,463451,Female,No,30,No,Doctor,0.0,Low,4.0,Cat_6,D
692,463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,A
693,459499,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6,D
694,463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,Cat_6,C
695,465448,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_2,A
696,463041,Female,Yes,43,Yes,Artist,,Average,4.0,Cat_2,B
697,459325,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6,D
698,467233,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6,B
699,465264,Male,Yes,88,No,Executive,0.0,Low,1.0,Cat_6,A
700,461811,Female,No,40,Yes,Healthcare,8.0,Low,4.0,Cat_2,D
701,466370,Female,,48,Yes,Artist,0.0,Low,4.0,Cat_2,C
